EXPIRE_DATE,rows,first_quote,last_quote,file
2017-01-23,1438,2017-01-03,2017-01-23,spx_eod_201701.txt
2017-01-25,1692,2017-01-03,2017-01-25,spx_eod_201701.txt
2017-01-27,2822,2017-01-03,2017-01-27,spx_eod_201701.txt
2017-01-30,2230,2017-01-03,2017-01-30,spx_eod_201701.txt
2017-01-31,3496,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-02-01,2224,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-02-03,3129,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-02-06,1975,2017-01-06,2017-01-31,spx_eod_201701.txt
2017-02-08,1698,2017-01-10,2017-01-31,spx_eod_201701.txt
2017-02-10,3113,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-02-13,1372,2017-01-13,2017-01-31,spx_eod_201701.txt
2017-02-15,1261,2017-01-17,2017-01-31,spx_eod_201701.txt
2017-02-17,4944,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-02-21,881,2017-01-20,2017-01-31,spx_eod_201701.txt
2017-02-22,660,2017-01-24,2017-01-31,spx_eod_201701.txt
2017-02-24,2900,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-02-27,323,2017-01-27,2017-01-31,spx_eod_201701.txt
2017-02-28,3249,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-03-01,107,2017-01-31,2017-01-31,spx_eod_201701.txt
2017-03-03,2888,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-03-10,2562,2017-01-05,2017-01-31,spx_eod_201701.txt
2017-03-17,4816,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-03-24,947,2017-01-12,2017-01-31,spx_eod_201701.txt
2017-03-31,3408,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-04-21,2971,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-04-28,963,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-05-19,437,2017-01-23,2017-01-31,spx_eod_201701.txt
2017-05-31,963,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-06-16,1760,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-06-30,1483,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-09-15,1800,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-09-29,1483,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-12-15,1840,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-12-29,1020,2017-01-03,2017-01-31,spx_eod_201701.txt
2018-01-19,1920,2017-01-03,2017-01-31,spx_eod_201701.txt
2018-06-15,1640,2017-01-03,2017-01-31,spx_eod_201701.txt
2018-12-21,1860,2017-01-03,2017-01-31,spx_eod_201701.txt
2019-12-20,1700,2017-01-03,2017-01-31,spx_eod_201701.txt
2017-02-01,112,2017-02-01,2017-02-01,spx_eod_201702.txt
2017-02-03,477,2017-02-01,2017-02-03,spx_eod_201702.txt
2017-02-06,468,2017-02-01,2017-02-06,spx_eod_201702.txt
2017-02-08,690,2017-02-01,2017-02-08,spx_eod_201702.txt
2017-02-10,1272,2017-02-01,2017-02-10,spx_eod_201702.txt
2017-02-13,1035,2017-02-01,2017-02-13,spx_eod_201702.txt
2017-02-15,1269,2017-02-01,2017-02-15,spx_eod_201702.txt
2017-02-17,3146,2017-02-01,2017-02-17,spx_eod_201702.txt
2017-02-21,1587,2017-02-01,2017-02-21,spx_eod_201702.txt
2017-02-22,1702,2017-02-01,2017-02-22,spx_eod_201702.txt
2017-02-24,2573,2017-02-01,2017-02-24,spx_eod_201702.txt
2017-02-27,2009,2017-02-01,2017-02-27,spx_eod_201702.txt
2017-02-28,3236,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-03-01,2140,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-03-03,2920,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-03-06,1943,2017-02-03,2017-02-28,spx_eod_201702.txt
2017-03-08,1686,2017-02-07,2017-02-28,spx_eod_201702.txt
2017-03-10,2883,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-03-13,1383,2017-02-10,2017-02-28,spx_eod_201702.txt
2017-03-15,1153,2017-02-14,2017-02-28,spx_eod_201702.txt
2017-03-17,4831,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-03-20,818,2017-02-17,2017-02-28,spx_eod_201702.txt
2017-03-22,673,2017-02-21,2017-02-28,spx_eod_201702.txt
2017-03-24,2655,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-03-27,327,2017-02-24,2017-02-28,spx_eod_201702.txt
2017-03-29,111,2017-02-28,2017-02-28,spx_eod_201702.txt
2017-03-31,3449,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-04-07,2485,2017-02-02,2017-02-28,spx_eod_201702.txt
2017-04-13,1814,2017-02-09,2017-02-28,spx_eod_201702.txt
2017-04-21,3950,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-04-28,1970,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-05-05,1072,2017-02-16,2017-02-28,spx_eod_201702.txt
2017-05-12,537,2017-02-23,2017-02-28,spx_eod_201702.txt
2017-05-19,2182,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-05-31,982,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-06-16,1709,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-06-30,1452,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-07-31,893,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-09-15,1717,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-09-29,1436,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-12-15,1748,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-12-29,969,2017-02-01,2017-02-28,spx_eod_201702.txt
2018-01-19,1831,2017-02-01,2017-02-28,spx_eod_201702.txt
2018-06-15,1619,2017-02-01,2017-02-28,spx_eod_201702.txt
2018-12-21,1799,2017-02-01,2017-02-28,spx_eod_201702.txt
2019-12-20,1633,2017-02-01,2017-02-28,spx_eod_201702.txt
2017-03-01,117,2017-03-01,2017-03-01,spx_eod_201703.txt
2017-03-03,477,2017-03-01,2017-03-03,spx_eod_201703.txt
2017-03-06,480,2017-03-01,2017-03-06,spx_eod_201703.txt
2017-03-08,718,2017-03-01,2017-03-08,spx_eod_201703.txt
2017-03-10,1284,2017-03-01,2017-03-10,spx_eod_201703.txt
2017-03-13,1111,2017-03-01,2017-03-13,spx_eod_201703.txt
2017-03-15,1358,2017-03-01,2017-03-15,spx_eod_201703.txt
2017-03-17,3246,2017-03-01,2017-03-17,spx_eod_201703.txt
2017-03-20,1745,2017-03-01,2017-03-20,spx_eod_201703.txt
2017-03-22,1913,2017-03-01,2017-03-22,spx_eod_201703.txt
2017-03-24,2751,2017-03-01,2017-03-24,spx_eod_201703.txt
2017-03-27,2219,2017-03-01,2017-03-27,spx_eod_201703.txt
2017-03-29,2451,2017-03-01,2017-03-29,spx_eod_201703.txt
2017-03-31,4503,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-04-03,2334,2017-03-03,2017-03-31,spx_eod_201703.txt
2017-04-05,2163,2017-03-07,2017-03-31,spx_eod_201703.txt
2017-04-07,3538,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-04-10,1804,2017-03-10,2017-03-31,spx_eod_201703.txt
2017-04-12,1576,2017-03-14,2017-03-31,spx_eod_201703.txt
2017-04-13,3557,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-04-17,1234,2017-03-17,2017-03-31,spx_eod_201703.txt
2017-04-19,1033,2017-03-21,2017-03-31,spx_eod_201703.txt
2017-04-21,5727,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-04-24,667,2017-03-24,2017-03-31,spx_eod_201703.txt
2017-04-26,456,2017-03-28,2017-03-31,spx_eod_201703.txt
2017-04-28,3732,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-05-01,111,2017-03-31,2017-03-31,spx_eod_201703.txt
2017-05-05,3284,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-05-12,3215,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-05-19,4724,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-05-26,932,2017-03-23,2017-03-31,spx_eod_201703.txt
2017-05-31,2531,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-06-02,270,2017-03-30,2017-03-31,spx_eod_201703.txt
2017-06-16,4261,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-06-30,2679,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-07-21,650,2017-03-20,2017-03-31,spx_eod_201703.txt
2017-07-31,1127,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-08-31,1081,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-09-15,2093,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-09-29,1748,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-12-15,2116,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-12-29,1173,2017-03-01,2017-03-31,spx_eod_201703.txt
2018-01-19,2231,2017-03-01,2017-03-31,spx_eod_201703.txt
2018-03-16,704,2017-03-20,2017-03-31,spx_eod_201703.txt
2018-03-29,500,2017-03-20,2017-03-31,spx_eod_201703.txt
2018-06-15,2047,2017-03-01,2017-03-31,spx_eod_201703.txt
2018-12-21,2231,2017-03-01,2017-03-31,spx_eod_201703.txt
2019-12-20,2001,2017-03-01,2017-03-31,spx_eod_201703.txt
2017-04-03,113,2017-04-03,2017-04-03,spx_eod_201704.txt
2017-04-05,345,2017-04-03,2017-04-05,spx_eod_201704.txt
2017-04-07,770,2017-04-03,2017-04-07,spx_eod_201704.txt
2017-04-10,678,2017-04-03,2017-04-10,spx_eod_201704.txt
2017-04-12,904,2017-04-03,2017-04-12,spx_eod_201704.txt
2017-04-13,1395,2017-04-03,2017-04-13,spx_eod_201704.txt
2017-04-17,1130,2017-04-03,2017-04-17,spx_eod_201704.txt
2017-04-19,1380,2017-04-03,2017-04-19,spx_eod_201704.txt
2017-04-21,3486,2017-04-03,2017-04-21,spx_eod_201704.txt
2017-04-24,1710,2017-04-03,2017-04-24,spx_eod_201704.txt
2017-04-26,1989,2017-04-03,2017-04-26,spx_eod_201704.txt
2017-04-28,3097,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-05-01,2129,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-05-03,2018,2017-04-04,2017-04-28,spx_eod_201704.txt
2017-05-05,2813,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-05-08,1688,2017-04-07,2017-04-28,spx_eod_201704.txt
2017-05-10,1479,2017-04-11,2017-04-28,spx_eod_201704.txt
2017-05-12,2766,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-05-15,1219,2017-04-13,2017-04-28,spx_eod_201704.txt
2017-05-17,993,2017-04-18,2017-04-28,spx_eod_201704.txt
2017-05-19,4113,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-05-22,542,2017-04-21,2017-04-28,spx_eod_201704.txt
2017-05-24,357,2017-04-25,2017-04-28,spx_eod_201704.txt
2017-05-26,2727,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-05-30,542,2017-04-21,2017-04-28,spx_eod_201704.txt
2017-05-31,2915,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-06-02,2610,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-06-05,86,2017-04-28,2017-04-28,spx_eod_201704.txt
2017-06-07,354,2017-04-25,2017-04-28,spx_eod_201704.txt
2017-06-09,2235,2017-04-06,2017-04-28,spx_eod_201704.txt
2017-06-16,4326,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-06-23,814,2017-04-21,2017-04-28,spx_eod_201704.txt
2017-06-30,3367,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-07-21,2426,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-07-31,937,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-08-18,325,2017-04-24,2017-04-28,spx_eod_201704.txt
2017-08-31,897,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-09-15,1731,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-09-29,1452,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-12-15,1748,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-12-29,979,2017-04-03,2017-04-28,spx_eod_201704.txt
2018-01-19,1843,2017-04-03,2017-04-28,spx_eod_201704.txt
2018-03-16,1349,2017-04-03,2017-04-28,spx_eod_201704.txt
2018-03-29,952,2017-04-03,2017-04-28,spx_eod_201704.txt
2018-06-15,1691,2017-04-03,2017-04-28,spx_eod_201704.txt
2018-12-21,1843,2017-04-03,2017-04-28,spx_eod_201704.txt
2019-12-20,1653,2017-04-03,2017-04-28,spx_eod_201704.txt
2017-05-01,113,2017-05-01,2017-05-01,spx_eod_201705.txt
2017-05-03,339,2017-05-01,2017-05-03,spx_eod_201705.txt
2017-05-05,770,2017-05-01,2017-05-05,spx_eod_201705.txt
2017-05-08,684,2017-05-01,2017-05-08,spx_eod_201705.txt
2017-05-10,920,2017-05-01,2017-05-10,spx_eod_201705.txt
2017-05-12,1540,2017-05-01,2017-05-12,spx_eod_201705.txt
2017-05-15,1243,2017-05-01,2017-05-15,spx_eod_201705.txt
2017-05-17,1481,2017-05-01,2017-05-17,spx_eod_201705.txt
2017-05-19,3281,2017-05-01,2017-05-19,spx_eod_201705.txt
2017-05-22,1613,2017-05-01,2017-05-22,spx_eod_201705.txt
2017-05-24,1780,2017-05-01,2017-05-24,spx_eod_201705.txt
2017-05-26,3100,2017-05-01,2017-05-26,spx_eod_201705.txt
2017-05-30,2137,2017-05-01,2017-05-30,spx_eod_201705.txt
2017-05-31,3483,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-06-02,3250,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-06-05,2101,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-06-07,2167,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-06-09,3141,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-06-12,1614,2017-05-05,2017-05-31,spx_eod_201705.txt
2017-06-14,1921,2017-05-02,2017-05-31,spx_eod_201705.txt
2017-06-16,5302,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-06-19,1202,2017-05-12,2017-05-31,spx_eod_201705.txt
2017-06-21,1459,2017-05-09,2017-05-31,spx_eod_201705.txt
2017-06-23,3144,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-06-26,707,2017-05-19,2017-05-31,spx_eod_201705.txt
2017-06-28,985,2017-05-16,2017-05-31,spx_eod_201705.txt
2017-06-30,4127,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-07-03,263,2017-05-26,2017-05-31,spx_eod_201705.txt
2017-07-05,526,2017-05-23,2017-05-31,spx_eod_201705.txt
2017-07-07,2387,2017-05-04,2017-05-31,spx_eod_201705.txt
2017-07-12,176,2017-05-30,2017-05-31,spx_eod_201705.txt
2017-07-14,1777,2017-05-11,2017-05-31,spx_eod_201705.txt
2017-07-21,4426,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-07-28,500,2017-05-25,2017-05-31,spx_eod_201705.txt
2017-07-31,1787,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-08-18,2759,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-08-31,1078,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-09-15,2046,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-09-29,1760,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-10-31,1103,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-12-15,2024,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-12-29,1232,2017-05-01,2017-05-31,spx_eod_201705.txt
2018-01-19,2134,2017-05-01,2017-05-31,spx_eod_201705.txt
2018-03-16,1562,2017-05-01,2017-05-31,spx_eod_201705.txt
2018-03-29,1122,2017-05-01,2017-05-31,spx_eod_201705.txt
2018-06-15,1958,2017-05-01,2017-05-31,spx_eod_201705.txt
2018-12-21,2134,2017-05-01,2017-05-31,spx_eod_201705.txt
2019-12-20,1914,2017-05-01,2017-05-31,spx_eod_201705.txt
2017-06-02,300,2017-06-01,2017-06-02,spx_eod_201706.txt
2017-06-05,309,2017-06-01,2017-06-05,spx_eod_201706.txt
2017-06-07,530,2017-06-01,2017-06-07,spx_eod_201706.txt
2017-06-09,1001,2017-06-01,2017-06-09,spx_eod_201706.txt
2017-06-12,736,2017-06-01,2017-06-12,spx_eod_201706.txt
2017-06-14,1000,2017-06-01,2017-06-14,spx_eod_201706.txt
2017-06-16,2888,2017-06-01,2017-06-16,spx_eod_201706.txt
2017-06-19,1370,2017-06-01,2017-06-19,spx_eod_201706.txt
2017-06-21,1507,2017-06-01,2017-06-21,spx_eod_201706.txt
2017-06-23,2579,2017-06-01,2017-06-23,spx_eod_201706.txt
2017-06-26,1844,2017-06-01,2017-06-26,spx_eod_201706.txt
2017-06-28,1952,2017-06-01,2017-06-28,spx_eod_201706.txt
2017-06-30,4206,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-03,2126,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-05,2183,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-07,2955,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-10,2035,2017-06-02,2017-06-30,spx_eod_201706.txt
2017-07-12,2131,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-14,3027,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-17,1505,2017-06-09,2017-06-30,spx_eod_201706.txt
2017-07-19,1797,2017-06-06,2017-06-30,spx_eod_201706.txt
2017-07-21,4670,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-24,976,2017-06-16,2017-06-30,spx_eod_201706.txt
2017-07-26,851,2017-06-20,2017-06-30,spx_eod_201706.txt
2017-07-28,2901,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-31,3124,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-08-02,380,2017-06-27,2017-06-30,spx_eod_201706.txt
2017-08-04,2869,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-08-07,89,2017-06-30,2017-06-30,spx_eod_201706.txt
2017-08-11,2156,2017-06-08,2017-06-30,spx_eod_201706.txt
2017-08-18,4061,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-08-25,887,2017-06-22,2017-06-30,spx_eod_201706.txt
2017-08-31,2128,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-09-15,3901,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-09-29,2470,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-10-20,718,2017-06-19,2017-06-30,spx_eod_201706.txt
2017-10-31,1100,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-11-30,1100,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-12-15,2032,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-12-29,1232,2017-06-01,2017-06-30,spx_eod_201706.txt
2018-01-19,2150,2017-06-01,2017-06-30,spx_eod_201706.txt
2018-03-16,1578,2017-06-01,2017-06-30,spx_eod_201706.txt
2018-03-29,1122,2017-06-01,2017-06-30,spx_eod_201706.txt
2018-06-15,1974,2017-06-01,2017-06-30,spx_eod_201706.txt
2018-06-29,490,2017-06-19,2017-06-30,spx_eod_201706.txt
2018-12-21,2142,2017-06-01,2017-06-30,spx_eod_201706.txt
2019-06-21,600,2017-06-21,2017-06-30,spx_eod_201706.txt
2019-12-20,1930,2017-06-01,2017-06-30,spx_eod_201706.txt
2017-07-03,106,2017-07-03,2017-07-03,spx_eod_201707.txt
2017-07-05,216,2017-07-03,2017-07-05,spx_eod_201707.txt
2017-07-07,584,2017-07-03,2017-07-07,spx_eod_201707.txt
2017-07-10,556,2017-07-03,2017-07-10,spx_eod_201707.txt
2017-07-12,812,2017-07-03,2017-07-12,spx_eod_201707.txt
2017-07-14,1332,2017-07-03,2017-07-14,spx_eod_201707.txt
2017-07-17,1133,2017-07-03,2017-07-17,spx_eod_201707.txt
2017-07-19,1392,2017-07-03,2017-07-19,spx_eod_201707.txt
2017-07-21,2991,2017-07-03,2017-07-21,spx_eod_201707.txt
2017-07-24,1589,2017-07-03,2017-07-24,spx_eod_201707.txt
2017-07-26,1793,2017-07-03,2017-07-26,spx_eod_201707.txt
2017-07-28,2668,2017-07-03,2017-07-28,spx_eod_201707.txt
2017-07-31,2860,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-08-02,2137,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-08-04,2898,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-08-07,1929,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-08-09,1822,2017-07-05,2017-07-31,spx_eod_201707.txt
2017-08-11,2676,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-08-14,1620,2017-07-07,2017-07-31,spx_eod_201707.txt
2017-08-16,1437,2017-07-11,2017-07-31,spx_eod_201707.txt
2017-08-18,4056,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-08-21,1146,2017-07-14,2017-07-31,spx_eod_201707.txt
2017-08-23,914,2017-07-18,2017-07-31,spx_eod_201707.txt
2017-08-25,2668,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-08-28,623,2017-07-21,2017-07-31,spx_eod_201707.txt
2017-08-30,450,2017-07-25,2017-07-31,spx_eod_201707.txt
2017-08-31,2774,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-09-01,2296,2017-07-06,2017-07-31,spx_eod_201707.txt
2017-09-05,188,2017-07-28,2017-07-31,spx_eod_201707.txt
2017-09-08,1651,2017-07-13,2017-07-31,spx_eod_201707.txt
2017-09-15,4500,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-09-22,380,2017-07-27,2017-07-31,spx_eod_201707.txt
2017-09-29,3176,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-10-20,2600,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-10-31,1000,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-11-17,408,2017-07-24,2017-07-31,spx_eod_201707.txt
2017-11-30,1000,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-12-15,1860,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-12-29,1120,2017-07-03,2017-07-31,spx_eod_201707.txt
2018-01-19,1980,2017-07-03,2017-07-31,spx_eod_201707.txt
2018-03-16,1460,2017-07-03,2017-07-31,spx_eod_201707.txt
2018-03-29,1020,2017-07-03,2017-07-31,spx_eod_201707.txt
2018-06-15,1820,2017-07-03,2017-07-31,spx_eod_201707.txt
2018-06-29,980,2017-07-03,2017-07-31,spx_eod_201707.txt
2018-12-21,1960,2017-07-03,2017-07-31,spx_eod_201707.txt
2019-06-21,1500,2017-07-03,2017-07-31,spx_eod_201707.txt
2019-12-20,1780,2017-07-03,2017-07-31,spx_eod_201707.txt
2017-08-02,224,2017-08-01,2017-08-02,spx_eod_201708.txt
2017-08-04,588,2017-08-01,2017-08-04,spx_eod_201708.txt
2017-08-07,510,2017-08-01,2017-08-07,spx_eod_201708.txt
2017-08-09,714,2017-08-01,2017-08-09,spx_eod_201708.txt
2017-08-11,1224,2017-08-01,2017-08-11,spx_eod_201708.txt
2017-08-14,1048,2017-08-01,2017-08-14,spx_eod_201708.txt
2017-08-16,1266,2017-08-01,2017-08-16,spx_eod_201708.txt
2017-08-18,2856,2017-08-01,2017-08-18,spx_eod_201708.txt
2017-08-21,1599,2017-08-01,2017-08-21,spx_eod_201708.txt
2017-08-23,1746,2017-08-01,2017-08-23,spx_eod_201708.txt
2017-08-25,2855,2017-08-01,2017-08-25,spx_eod_201708.txt
2017-08-28,2069,2017-08-01,2017-08-28,spx_eod_201708.txt
2017-08-30,2276,2017-08-01,2017-08-30,spx_eod_201708.txt
2017-08-31,3335,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-09-01,3278,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-09-05,2412,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-09-06,2284,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-09-08,3261,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-09-11,1908,2017-08-04,2017-08-31,spx_eod_201708.txt
2017-09-13,1735,2017-08-08,2017-08-31,spx_eod_201708.txt
2017-09-15,5244,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-09-18,1379,2017-08-11,2017-08-31,spx_eod_201708.txt
2017-09-20,1214,2017-08-15,2017-08-31,spx_eod_201708.txt
2017-09-22,3056,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-09-25,896,2017-08-18,2017-08-31,spx_eod_201708.txt
2017-09-27,760,2017-08-22,2017-08-31,spx_eod_201708.txt
2017-09-29,3816,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-10-02,452,2017-08-25,2017-08-31,spx_eod_201708.txt
2017-10-04,279,2017-08-29,2017-08-31,spx_eod_201708.txt
2017-10-06,2727,2017-08-03,2017-08-31,spx_eod_201708.txt
2017-10-13,2063,2017-08-10,2017-08-31,spx_eod_201708.txt
2017-10-20,4473,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-10-27,762,2017-08-24,2017-08-31,spx_eod_201708.txt
2017-10-31,1926,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-11-03,126,2017-08-31,2017-08-31,spx_eod_201708.txt
2017-11-17,3160,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-11-30,1152,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-12-15,2139,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-12-29,1290,2017-08-01,2017-08-31,spx_eod_201708.txt
2018-01-19,2277,2017-08-01,2017-08-31,spx_eod_201708.txt
2018-01-31,1127,2017-08-01,2017-08-31,spx_eod_201708.txt
2018-03-16,1679,2017-08-01,2017-08-31,spx_eod_201708.txt
2018-03-29,1173,2017-08-01,2017-08-31,spx_eod_201708.txt
2018-06-15,2093,2017-08-01,2017-08-31,spx_eod_201708.txt
2018-06-29,1127,2017-08-01,2017-08-31,spx_eod_201708.txt
2018-12-21,2254,2017-08-01,2017-08-31,spx_eod_201708.txt
2019-06-21,1725,2017-08-01,2017-08-31,spx_eod_201708.txt
2019-12-20,2062,2017-08-01,2017-08-31,spx_eod_201708.txt
2017-09-01,148,2017-09-01,2017-09-01,spx_eod_201709.txt
2017-09-05,234,2017-09-01,2017-09-05,spx_eod_201709.txt
2017-09-06,333,2017-09-01,2017-09-06,spx_eod_201709.txt
2017-09-08,745,2017-09-01,2017-09-08,spx_eod_201709.txt
2017-09-11,658,2017-09-01,2017-09-11,spx_eod_201709.txt
2017-09-13,893,2017-09-01,2017-09-13,spx_eod_201709.txt
2017-09-15,2273,2017-09-01,2017-09-15,spx_eod_201709.txt
2017-09-18,1232,2017-09-01,2017-09-18,spx_eod_201709.txt
2017-09-20,1459,2017-09-01,2017-09-20,spx_eod_201709.txt
2017-09-22,2245,2017-09-01,2017-09-22,spx_eod_201709.txt
2017-09-25,1828,2017-09-01,2017-09-25,spx_eod_201709.txt
2017-09-27,1927,2017-09-01,2017-09-26,spx_eod_201709.txt
2017-09-29,3363,2017-09-01,2017-09-29,spx_eod_201709.txt
2017-10-02,1935,2017-09-01,2017-09-29,spx_eod_201709.txt
2017-10-04,2068,2017-09-01,2017-09-29,spx_eod_201709.txt
2017-10-06,2811,2017-09-01,2017-09-29,spx_eod_201709.txt
2017-10-09,1836,2017-09-01,2017-09-29,spx_eod_201709.txt
2017-10-11,1656,2017-09-05,2017-09-29,spx_eod_201709.txt
2017-10-13,2812,2017-09-01,2017-09-29,spx_eod_201709.txt
2017-10-16,1421,2017-09-08,2017-09-29,spx_eod_201709.txt
